word_count,urgent_keyword_count,sentiment_score,historical_ticket_count,crisis_severity_index,recommended_grant,dropout_risk
96,2,0.3468,18,0.3065,306.00,0.2652
50,1,0.3093,9,0.4369,436.00,0.4891
259,7,0.8554,12,1.0000,1000.00,1.0000
88,2,0.3477,7,0.4237,423.00,0.4379
95,2,0.2078,9,0.2918,291.00,0.2337
353,5,0.8724,20,0.8030,802.00,0.7063
184,2,0.5464,4,0.4615,461.00,0.5422
138,2,0.3546,5,0.2567,256.00,0.2231
82,2,0.3989,11,0.3247,324.00,0.3449
389,10,0.5512,17,0.7875,787.00,0.7916
83,2,0.3901,10,0.5128,512.00,0.4366
84,3,0.5327,19,0.6270,626.00,0.7072
231,9,0.5570,16,0.7163,716.00,0.6246
242,5,0.7822,17,0.8597,859.00,0.7854
322,7,0.8662,1,0.8913,891.00,0.8780
344,7,0.9413,19,0.8384,838.00,0.8577
132,2,0.4799,8,0.4534,453.00,0.4204
87,1,0.5283,19,0.4522,452.00,0.5022
66,1,0.0825,18,0.1589,158.00,0.1181
102,3,0.5147,1,0.6525,652.00,0.5828
60,2,0.0507,15,0.1713,171.00,0.1684
43,0,0.1634,13,0.2604,260.00,0.3156
151,5,0.6427,11,0.7545,754.00,0.8092
315,5,0.7343,9,0.9366,936.00,0.8593
68,1,0.1416,7,0.2591,259.00,0.3537
55,2,0.1419,8,0.2561,256.00,0.3364
162,6,0.8656,19,1.0000,1000.00,0.9308
85,4,0.4284,10,0.6357,635.00,0.6605
387,5,0.9317,4,0.9981,998.00,1.0000
170,2,0.3657,1,0.4807,480.00,0.4109
53,1,0.1039,14,0.2654,265.00,0.2609
61,1,0.3268,1,0.3287,328.00,0.3281
153,3,0.4734,15,0.4590,459.00,0.5550
129,3,0.3094,14,0.4271,427.00,0.3543
284,5,0.6404,18,0.7090,708.00,0.6647
219,5,0.6272,7,0.8819,881.00,0.7988
110,4,0.3049,11,0.6905,690.00,0.6531
33,1,0.1869,19,0.1712,171.00,0.0871
51,0,0.2873,1,0.1070,107.00,0.1357
199,1,0.3425,14,0.3157,315.00,0.3024
167,3,0.4399,19,0.4357,435.00,0.5021
62,0,0.1026,5,0.0865,86.00,0.1013
442,8,0.8698,13,0.9008,900.00,0.9979
310,9,0.9181,5,1.0000,1000.00,1.0000
424,8,0.8210,15,0.9182,918.00,0.8757
99,3,0.3951,10,0.4345,434.00,0.4237
110,3,0.4804,1,0.5266,526.00,0.4391
99,4,0.5979,18,0.6686,668.00,0.5848
84,2,0.4740,11,0.3550,354.00,0.3674
78,0,0.3354,11,0.3179,317.00,0.3448
66,1,0.2413,14,0.3524,352.00,0.2867
273,7,0.5573,5,0.8952,895.00,0.8751
46,1,0.3387,6,0.1627,162.00,0.1865
63,1,0.2503,19,0.3562,356.00,0.2649
161,2,0.3753,7,0.3977,397.00,0.3285
82,2,0.5266,15,0.2743,274.00,0.3070
333,7,0.8539,14,0.9050,905.00,0.9590
127,2,0.3413,17,0.2364,236.00,0.2779
347,9,0.6617,17,0.7593,759.00,0.8275
383,8,0.9726,16,0.9180,918.00,0.9744
369,6,0.9947,5,1.0000,1000.00,1.0000
371,8,0.5928,3,0.6067,606.00,0.5386
467,8,0.5847,7,0.7672,767.00,0.8128
43,0,0.3361,12,0.1102,110.00,0.1171
195,4,0.4867,0,0.7188,718.00,0.6262
175,2,0.3696,9,0.5671,567.00,0.5252
156,4,0.4206,11,0.4588,458.00,0.3903
81,1,0.5108,14,0.4340,433.00,0.4653
387,5,0.9393,16,0.9633,963.00,0.8759
387,4,0.9494,10,1.0000,1000.00,1.0000
80,1,0.1609,0,0.1746,174.00,0.2162
70,0,0.2194,10,0.1171,117.00,0.1003
67,1,0.1634,10,0.1805,180.00,0.1854
77,1,0.1637,5,0.2570,257.00,0.2982
103,2,0.3206,9,0.3052,305.00,0.4015
44,2,0.0902,18,0.2026,202.00,0.1208
43,2,0.1124,10,0.3460,346.00,0.3700
118,2,0.4517,16,0.4679,467.00,0.4677
81,1,0.0715,14,0.3048,304.00,0.2564
151,2,0.5777,11,0.3765,376.00,0.2936
236,9,0.8282,10,0.9894,989.00,0.8986
137,4,0.5242,10,0.4974,497.00,0.4012
81,3,0.5097,4,0.6373,637.00,0.5899
247,6,0.5564,11,0.7217,721.00,0.6903
459,5,0.8706,12,0.9343,934.00,1.0000
161,6,0.9738,19,0.7824,782.00,0.7892
126,3,0.4208,20,0.6108,610.00,0.5347
188,2,0.4754,13,0.4972,497.00,0.5515
138,3,0.3861,3,0.5237,523.00,0.5692
194,4,0.4569,1,0.7722,772.00,0.8434
454,8,0.6087,10,0.6307,630.00,0.7107
95,1,0.2935,3,0.1234,123.00,0.1330
181,3,0.5474,7,0.4816,481.00,0.4616
473,6,0.5676,11,0.8028,802.00,0.7998
133,3,0.5945,2,0.5945,594.00,0.6548
261,5,0.9144,18,0.9646,964.00,0.9883
97,1,0.1200,2,0.2233,223.00,0.1496
45,0,0.1551,9,0.2381,238.00,0.2973
93,2,0.5905,18,0.4782,478.00,0.4393
333,10,0.8809,8,0.8709,870.00,0.9063
65,2,0.3171,5,0.4201,420.00,0.3351
48,1,0.2473,9,0.3398,339.00,0.4115
58,2,0.2253,3,0.3174,317.00,0.3668
179,1,0.4006,7,0.3635,363.00,0.3414
167,2,0.4338,18,0.2509,250.00,0.1582
195,3,0.4067,12,0.5198,519.00,0.5534
419,8,0.7904,12,1.0000,1000.00,1.0000
58,2,0.1524,4,0.2491,249.00,0.1531
186,3,0.4857,12,0.4395,439.00,0.3460
74,1,0.2995,16,0.3052,305.00,0.3093
192,7,0.7394,5,0.7661,766.00,0.8188
87,4,0.4083,19,0.6614,661.00,0.6418
169,3,0.4662,20,0.5556,555.00,0.4743
116,3,0.3296,14,0.4534,453.00,0.4970
241,5,0.8120,4,0.8203,820.00,0.8959
55,1,0.1287,18,0.2919,291.00,0.3853
138,1,0.5122,3,0.1743,174.00,0.1350
86,4,0.3962,6,0.5867,586.00,0.6068
155,3,0.4488,8,0.6358,635.00,0.5781
59,1,0.0901,1,0.3443,344.00,0.2619
159,5,0.6453,16,0.7475,747.00,0.7855
209,8,0.6201,1,0.6563,656.00,0.6779
191,2,0.3430,1,0.2310,230.00,0.1319
360,6,0.8922,2,1.0000,1000.00,0.9298
189,1,0.5545,5,0.3562,356.00,0.2592
130,2,0.5564,11,0.4982,498.00,0.5173
73,2,0.3369,8,0.2749,274.00,0.2004
77,1,0.2911,13,0.3269,326.00,0.2507
409,8,0.8804,11,0.7843,784.00,0.7206
40,1,0.1901,1,0.3581,358.00,0.3885
35,1,0.3112,3,0.1894,189.00,0.2438
131,3,0.5199,15,0.6899,689.00,0.6587
194,7,0.8170,11,0.9880,988.00,1.0000
281,4,0.6323,8,0.5853,585.00,0.5059
353,6,0.8825,3,0.9576,957.00,0.9460
193,4,0.3943,5,0.5276,527.00,0.5983
72,1,0.2656,14,0.1848,184.00,0.1415
430,6,0.8937,13,0.9240,924.00,0.8460
471,9,0.5970,2,0.7481,748.00,0.7797
81,0,0.0516,15,0.0033,3.00,0.0000
76,1,0.0616,4,0.2813,281.00,0.3722
68,2,0.3473,9,0.3505,350.00,0.3885
458,6,0.9551,2,1.0000,1000.00,0.9992
336,8,0.5607,5,0.8166,816.00,0.8769
86,1,0.3173,15,0.3874,387.00,0.4707
349,6,0.9882,9,0.9507,950.00,0.9158
84,1,0.3132,3,0.4001,400.00,0.3939
55,2,0.2061,14,0.3054,305.00,0.3694
143,3,0.5373,16,0.6089,608.00,0.5555
288,9,0.8679,0,0.8197,819.00,0.7238
86,3,0.5925,7,0.6848,684.00,0.7232
128,1,0.5573,6,0.4570,457.00,0.4360
177,5,0.7475,5,0.7194,719.00,0.6994
162,1,0.5662,13,0.4366,436.00,0.5355
89,1,0.5378,11,0.3382,338.00,0.4185
382,9,0.5792,2,0.7804,780.00,0.7817
277,8,0.7057,2,0.9185,918.00,0.9547
118,4,0.3189,13,0.6729,672.00,0.5881
412,5,0.7725,3,0.7721,772.00,0.8350
156,3,0.4165,16,0.3610,361.00,0.2747
58,1,0.1014,0,0.1653,165.00,0.0755
163,1,0.5722,14,0.5065,506.00,0.4941
447,6,0.8837,14,0.8255,825.00,0.7290
461,5,0.7610,2,0.7000,699.00,0.7178
76,1,0.2090,5,0.3189,318.00,0.2751
179,9,0.9712,18,0.8385,838.00,0.8506
86,2,0.2833,18,0.4431,443.00,0.4434
257,9,0.7349,14,0.9975,997.00,0.9382
176,3,0.4641,10,0.4634,463.00,0.4873
348,8,0.9153,2,0.9926,992.00,0.9612
180,7,0.9063,16,1.0000,1000.00,1.0000
59,1,0.2023,15,0.2835,283.00,0.3384
133,3,0.5427,11,0.5491,549.00,0.5632
190,2,0.3804,6,0.4125,412.00,0.4526
54,1,0.3479,7,0.3359,335.00,0.2403
141,3,0.3529,6,0.3767,376.00,0.4706
91,4,0.4407,17,0.7541,754.00,0.7612
78,0,0.0774,3,0.1864,186.00,0.1476
71,0,0.1564,19,0.1154,115.00,0.1217
192,2,0.3335,0,0.4371,437.00,0.4585
87,1,0.3330,10,0.3703,370.00,0.3003
126,3,0.4568,6,0.6109,610.00,0.5774
96,2,0.4665,4,0.2909,290.00,0.2165
86,2,0.4268,14,0.2646,264.00,0.2406
120,3,0.3925,17,0.3563,356.00,0.3028
312,10,0.8977,11,0.7986,798.00,0.8439
497,9,0.8612,9,0.8744,874.00,0.9472
88,1,0.1614,18,0.2033,203.00,0.2243
51,1,0.2381,18,0.2916,291.00,0.2580
141,3,0.3752,14,0.6104,610.00,0.5932
129,2,0.5303,2,0.5568,556.00,0.5666
176,1,0.4503,8,0.4179,417.00,0.4135
123,2,0.5602,7,0.5739,573.00,0.4950
184,2,0.5228,8,0.5069,506.00,0.5564
164,3,0.3291,16,0.4714,471.00,0.4071
77,0,0.1832,6,0.0038,3.00,0.0801
43,1,0.1708,3,0.1851,185.00,0.2698
490,8,0.6300,12,0.9435,943.00,1.0000
165,3,0.5635,19,0.6469,646.00,0.6388
62,1,0.2460,18,0.3414,341.00,0.2827
30,2,0.3154,19,0.2873,287.00,0.3352
45,0,0.0862,12,0.1018,101.00,0.0646
87,4,0.5853,19,0.5947,594.00,0.5833
153,2,0.3722,19,0.5541,554.00,0.5067
56,0,0.1299,14,0.2181,218.00,0.2590
52,1,0.0925,20,0.1555,155.00,0.0820
61,0,0.3173,6,0.2677,267.00,0.2379
304,10,0.8202,7,0.9432,943.00,0.9631
36,0,0.2424,16,0.2258,225.00,0.2182
49,2,0.0987,2,0.3697,369.00,0.3936
437,5,0.6383,17,0.7550,754.00,0.7065
397,4,0.8039,20,0.7747,774.00,0.8393
373,5,0.7372,11,0.7511,751.00,0.6732
84,1,0.1689,7,0.1434,143.00,0.1109
487,9,0.6563,2,0.8483,848.00,0.8895
116,2,0.5595,20,0.4587,458.00,0.4807
380,10,0.8891,3,0.9336,933.00,0.8572
129,3,0.5750,9,0.4611,461.00,0.4428
63,0,0.1997,4,0.3085,308.00,0.3377
97,1,0.1022,7,0.2386,238.00,0.3252
100,3,0.5825,5,0.6203,620.00,0.5621
58,1,0.1712,18,0.2694,269.00,0.2979
208,9,0.8915,19,0.7847,784.00,0.7777
185,7,0.7051,20,0.7956,795.00,0.7755
121,1,0.5808,17,0.4655,465.00,0.4836
168,4,0.3985,9,0.6948,694.00,0.7354
146,3,0.3599,5,0.3716,371.00,0.3793
54,0,0.2645,11,0.0786,78.00,0.0796
60,1,0.0704,18,0.1039,103.00,0.1776
44,1,0.1079,12,0.2124,212.00,0.2167
93,1,0.5494,11,0.4588,458.00,0.4988
78,0,0.2959,17,0.1284,128.00,0.0331
367,4,0.9286,17,0.8330,833.00,0.8974
118,1,0.4255,2,0.4394,439.00,0.5294
82,4,0.5056,4,0.7718,771.00,0.6997
67,1,0.1632,1,0.0200,20.00,0.0374
64,1,0.2379,14,0.3498,349.00,0.2950
93,2,0.2755,2,0.2461,246.00,0.2676
109,3,0.4111,5,0.4874,487.00,0.5648
298,6,0.6203,4,0.7971,797.00,0.8224
97,2,0.5847,7,0.5421,542.00,0.4632
440,5,0.7642,3,0.7480,748.00,0.7310
133,3,0.5991,0,0.6928,692.00,0.6633
423,9,0.7139,4,0.7986,798.00,0.7733
386,4,0.6061,4,0.6239,623.00,0.6634
114,2,0.5721,16,0.4010,401.00,0.4315
93,0,0.2553,5,0.2668,266.00,0.3035
148,2,0.3087,18,0.4899,489.00,0.5647
128,3,0.3274,14,0.6116,611.00,0.5319
134,2,0.5655,9,0.5299,529.00,0.5586
421,4,0.5720,12,0.7796,779.00,0.8677
154,6,0.5576,3,0.6744,674.00,0.6357
61,0,0.2660,6,0.0815,81.00,0.1776
34,1,0.3170,13,0.2566,256.00,0.2857
494,4,0.7229,6,0.6258,625.00,0.6245
49,0,0.0820,2,0.1286,128.00,0.1632
161,1,0.4843,19,0.2243,224.00,0.2066
99,0,0.2984,9,0.1427,142.00,0.1979
86,0,0.0724,13,0.0678,67.00,0.0987
124,3,0.5139,13,0.4863,486.00,0.5727
113,1,0.5596,18,0.4079,407.00,0.4357
461,8,0.9744,7,0.9656,965.00,0.8815
150,5,0.7518,16,0.8461,846.00,0.8155
301,5,0.6942,4,0.7520,752.00,0.7069
206,6,0.7802,4,0.7543,754.00,0.8158
38,1,0.0849,8,0.0339,33.00,0.0000
436,8,0.8835,1,1.0000,1000.00,1.0000
154,4,0.5723,10,0.6078,607.00,0.6818
33,1,0.1527,19,0.3644,364.00,0.4480
45,2,0.2952,15,0.2950,294.00,0.3108
332,4,0.6287,4,0.7761,776.00,0.7297
64,1,0.0684,15,0.2289,228.00,0.1889
62,1,0.0759,2,0.2587,258.00,0.2654
77,0,0.1360,3,0.1793,179.00,0.2679
207,9,0.9576,8,0.9154,915.00,0.8544
75,0,0.2464,7,0.0469,46.00,0.0922
369,7,0.8347,1,0.7669,766.00,0.7752
314,10,0.5706,5,0.7527,752.00,0.8437
58,2,0.2982,6,0.3670,367.00,0.3830
125,2,0.4478,13,0.5397,539.00,0.6310
167,5,0.6466,10,0.7443,744.00,0.8186
183,4,0.5276,2,0.7700,770.00,0.7142
470,6,0.7527,14,0.6551,655.00,0.7179
170,3,0.4009,7,0.5944,594.00,0.6941
130,3,0.3491,4,0.5636,563.00,0.6548
373,4,0.9465,15,0.8753,875.00,0.8220
86,1,0.3927,9,0.2865,286.00,0.2425
177,4,0.5206,3,0.7756,775.00,0.7497
461,5,0.9567,4,1.0000,1000.00,0.9464
50,1,0.2324,2,0.3333,333.00,0.3747
140,4,0.3675,15,0.4362,436.00,0.3975
238,8,0.9156,19,0.8975,897.00,0.9126
422,8,0.7274,3,0.9553,955.00,0.9201
332,4,0.6966,16,0.6899,689.00,0.7167
113,2,0.3168,14,0.2892,289.00,0.2883
264,8,0.5596,10,0.7198,719.00,0.8194
125,3,0.5114,6,0.5647,564.00,0.5858
244,7,0.6628,10,0.7029,702.00,0.7714
123,2,0.3080,20,0.4227,422.00,0.4374
184,2,0.4826,20,0.3035,303.00,0.2789
195,2,0.3920,4,0.4470,446.00,0.5169
450,9,0.6487,16,0.6751,675.00,0.7269
394,5,0.9227,4,0.8605,860.00,0.9365
157,1,0.5446,20,0.3564,356.00,0.2792
112,4,0.4596,8,0.6344,634.00,0.6640
263,5,0.6906,5,0.8581,858.00,0.7591
282,9,0.8176,2,0.8553,855.00,0.7852
176,3,0.3667,1,0.3158,315.00,0.2646
136,4,0.5193,11,0.6366,636.00,0.6087
225,10,0.6092,1,0.8708,870.00,0.7830
197,1,0.4380,11,0.2415,241.00,0.2176
36,2,0.3212,8,0.5523,552.00,0.6079
259,6,0.8119,4,0.9557,955.00,0.9432
437,7,0.6965,13,0.7475,747.00,0.7304
98,1,0.4012,8,0.4859,485.00,0.5385
173,1,0.5187,18,0.3127,312.00,0.2295
30,1,0.1940,2,0.1094,109.00,0.0528
190,1,0.3317,11,0.2980,298.00,0.2694
184,2,0.4469,10,0.4846,484.00,0.5742
96,2,0.3613,7,0.4637,463.00,0.4754
301,9,0.8090,3,0.6987,698.00,0.6528
45,1,0.1983,7,0.1096,109.00,0.1799
163,5,0.7382,17,0.7108,710.00,0.6400
134,2,0.4100,10,0.3869,386.00,0.3156
140,3,0.3778,3,0.4210,420.00,0.3494
92,4,0.4266,8,0.4396,439.00,0.5117
258,5,0.5620,12,0.7643,764.00,0.8238
69,1,0.1152,16,0.1010,100.00,0.0825
112,4,0.4479,16,0.5913,591.00,0.6762
128,2,0.3487,11,0.3612,361.00,0.3277
346,5,0.7499,6,0.9111,911.00,0.8825
51,2,0.1717,11,0.3639,363.00,0.4452
63,1,0.0790,15,0.3073,307.00,0.3876
177,1,0.4169,8,0.1837,183.00,0.2186
138,3,0.3642,19,0.3888,388.00,0.3646
405,6,0.8583,17,0.9254,925.00,1.0000
289,8,0.7442,13,0.8004,800.00,0.8764
35,0,0.1719,15,0.1224,122.00,0.1676
190,4,0.3926,12,0.4252,425.00,0.3301
77,2,0.3430,1,0.2789,278.00,0.2316
280,7,0.7013,20,0.7982,798.00,0.8198
225,9,0.7189,6,0.7994,799.00,0.8717
311,5,0.5934,3,0.8080,807.00,0.8317
182,2,0.4896,20,0.3854,385.00,0.3999
185,10,0.7851,18,0.7837,783.00,0.8136
168,2,0.5816,13,0.6234,623.00,0.5487
102,4,0.3019,6,0.6797,679.00,0.7164
189,3,0.4907,16,0.6424,642.00,0.6535
48,1,0.1080,19,0.2539,253.00,0.3415
154,3,0.3800,16,0.3686,368.00,0.4063
472,6,0.9967,7,0.8936,893.00,0.8160
73,1,0.1821,9,0.2273,227.00,0.1893
100,4,0.4569,2,0.5138,513.00,0.5270
96,4,0.4765,19,0.5365,536.00,0.4945
306,10,0.9071,7,0.7702,770.00,0.7843
324,6,0.9376,3,0.9629,962.00,0.9976
261,6,0.7652,8,0.7175,717.00,0.6838
208,5,0.8898,15,0.8340,834.00,0.8190
106,3,0.3108,15,0.3190,318.00,0.4142
86,0,0.3037,10,0.1866,186.00,0.1775
353,9,0.6571,11,0.9184,918.00,0.9411
182,3,0.4253,12,0.5724,572.00,0.4916
265,5,0.8388,7,0.8021,802.00,0.7714
197,2,0.5571,11,0.4376,437.00,0.3645
446,10,0.9743,10,0.8695,869.00,0.7937
112,2,0.3528,0,0.2987,298.00,0.3865
85,3,0.5202,18,0.5320,532.00,0.5122
144,2,0.4787,4,0.3176,317.00,0.3624
48,0,0.1420,11,0.1219,121.00,0.1776
166,8,0.6443,8,0.9127,912.00,0.9921
313,6,0.7673,9,0.8042,804.00,0.7188
445,7,0.7102,6,0.7077,707.00,0.7893
215,8,0.7843,11,0.9643,964.00,1.0000
118,4,0.5741,1,0.6831,683.00,0.7190
94,2,0.5002,19,0.6037,603.00,0.5857
448,9,0.7596,19,0.6898,689.00,0.7435
160,4,0.4602,6,0.6544,654.00,0.6347
185,2,0.5177,15,0.4358,435.00,0.3948
44,1,0.0524,18,0.2168,216.00,0.1735
118,1,0.3033,16,0.2463,246.00,0.1508
83,1,0.3281,6,0.2968,296.00,0.2163
186,3,0.3538,16,0.4788,478.00,0.4878
120,3,0.3946,7,0.3687,368.00,0.4186
302,5,0.5877,5,0.9173,917.00,0.9512
445,6,0.6026,14,0.7494,749.00,0.7803
49,0,0.1095,5,0.0032,3.00,0.0000
185,4,0.4317,14,0.6747,674.00,0.6660
129,1,0.5263,16,0.2404,240.00,0.3104
190,2,0.4513,10,0.2792,279.00,0.2859
56,1,0.2860,16,0.3650,365.00,0.4010
178,8,0.8749,16,0.8929,892.00,0.9864
100,1,0.2502,4,0.3067,306.00,0.2107
387,7,0.9008,11,0.9392,939.00,0.8984
90,3,0.4850,3,0.5677,567.00,0.5174
116,4,0.4476,17,0.4765,476.00,0.4206
85,4,0.4011,17,0.5754,575.00,0.5582
95,2,0.0600,17,0.3092,309.00,0.3351
85,4,0.3246,12,0.4636,463.00,0.5252
475,9,0.7663,18,0.8227,822.00,0.7612
43,1,0.2146,11,0.1299,129.00,0.0893
138,2,0.4932,0,0.5503,550.00,0.6138
102,3,0.5346,19,0.4877,487.00,0.4966
48,1,0.1817,11,0.2763,276.00,0.3382
149,3,0.5065,16,0.7096,709.00,0.6488
481,6,0.9144,17,1.0000,1000.00,1.0000
221,6,0.9154,4,0.8886,888.00,0.8221
412,9,0.9742,1,0.8216,821.00,0.9186
188,9,0.8961,7,1.0000,1000.00,1.0000
125,2,0.3143,20,0.3790,378.00,0.4702
35,0,0.3090,13,0.1120,111.00,0.1556
99,2,0.3502,20,0.3407,340.00,0.3242
70,1,0.0608,3,0.2053,205.00,0.1366
45,2,0.1087,19,0.4188,418.00,0.4906
207,7,0.8980,17,1.0000,1000.00,1.0000
487,10,0.7219,2,0.7759,775.00,0.7672
259,5,0.8726,9,0.9107,910.00,0.9189
94,3,0.5043,13,0.5365,536.00,0.6184
90,3,0.3867,20,0.5799,579.00,0.6743
105,3,0.3887,11,0.5001,500.00,0.5513
476,8,0.6255,13,0.9515,951.00,1.0000
46,1,0.0844,9,0.1915,191.00,0.1204
124,3,0.5578,8,0.5626,562.00,0.5703
56,1,0.2891,14,0.2024,202.00,0.1515
79,1,0.1734,19,0.3218,321.00,0.2758
84,2,0.1677,3,0.4416,441.00,0.3460
178,1,0.3162,12,0.1948,194.00,0.2007
377,4,0.7885,1,0.6923,692.00,0.6985
345,7,0.8441,11,1.0000,1000.00,0.9608
97,2,0.4669,3,0.5942,594.00,0.5353
433,5,0.6235,8,0.6889,688.00,0.6387
413,5,0.6225,17,0.6678,667.00,0.6013
119,1,0.5355,5,0.3654,365.00,0.4006
267,6,0.5634,16,0.8462,846.00,0.8911
71,0,0.1258,15,0.0567,56.00,0.1065
89,2,0.5357,6,0.6057,605.00,0.5540
42,0,0.1946,12,0.0840,83.00,0.0530
75,0,0.2056,5,0.1516,151.00,0.1281
252,7,0.6452,8,0.9092,909.00,1.0000
437,9,0.7975,9,0.7685,768.00,0.7939
95,3,0.3946,15,0.5551,555.00,0.4890
197,4,0.5036,5,0.5765,576.00,0.5630
51,1,0.2648,7,0.3274,327.00,0.2377
171,4,0.3293,13,0.5184,518.00,0.6030
384,7,0.8441,7,0.6962,696.00,0.6711
53,2,0.1633,14,0.3218,321.00,0.3035
188,2,0.5186,14,0.5432,543.00,0.5845
427,7,0.7723,12,0.9184,918.00,0.9456
54,2,0.1654,16,0.3338,333.00,0.3483
81,1,0.3342,2,0.2723,272.00,0.2801
350,10,0.8780,20,1.0000,1000.00,0.9755
133,2,0.5919,15,0.6310,631.00,0.6304
278,7,0.7117,1,0.7583,758.00,0.7729
49,2,0.1651,9,0.2340,234.00,0.1979
394,6,0.7474,17,0.7595,759.00,0.7728
92,2,0.1736,19,0.3671,367.00,0.3800
97,2,0.3516,9,0.4328,432.00,0.5034
436,6,0.8079,6,0.9587,958.00,0.9908
84,3,0.4795,18,0.4567,456.00,0.3940
389,6,0.9680,1,0.9049,904.00,0.8977
268,5,0.6344,13,0.8461,846.00,0.8730
83,0,0.2161,18,0.2490,248.00,0.2474
111,1,0.4120,17,0.2887,288.00,0.1938
432,6,0.7278,9,0.7715,771.00,0.6921
134,1,0.4442,6,0.4807,480.00,0.3824
57,2,0.1098,8,0.2483,248.00,0.3407
49,1,0.1427,8,0.1832,183.00,0.0966
43,0,0.1842,9,0.0000,0.00,0.0007
159,1,0.5475,9,0.2690,268.00,0.2617
480,10,0.5880,10,0.7384,738.00,0.6624
62,0,0.2716,19,0.2173,217.00,0.1270
94,2,0.1850,11,0.3633,363.00,0.3605
111,4,0.4072,5,0.6132,613.00,0.6643
69,0,0.3452,2,0.1853,185.00,0.2483
441,5,0.7896,18,1.0000,1000.00,1.0000
46,0,0.1211,5,0.1927,192.00,0.2271
485,8,0.9600,4,1.0000,1000.00,0.9856
186,3,0.4703,7,0.5443,544.00,0.5292
59,2,0.1095,3,0.3609,360.00,0.4438
119,1,0.3787,4,0.2131,213.00,0.2689
83,0,0.2675,18,0.2996,299.00,0.2834
196,3,0.5389,10,0.5963,596.00,0.6815
142,2,0.5896,19,0.5354,535.00,0.5207
169,1,0.3691,17,0.2538,253.00,0.1665
80,0,0.1682,5,0.1289,128.00,0.2087
188,3,0.3167,5,0.3763,376.00,0.3091
294,5,0.7573,9,0.9121,912.00,0.9358
103,4,0.5163,8,0.5800,579.00,0.4946
61,0,0.2742,15,0.2943,294.00,0.3441
394,6,0.5968,10,0.8871,887.00,0.8519
372,9,0.7929,9,1.0000,1000.00,1.0000
336,6,0.8327,18,0.9952,995.00,1.0000
367,6,0.7827,16,0.8432,843.00,0.8677
163,7,0.9885,5,1.0000,1000.00,0.9210
91,3,0.4910,14,0.6185,618.00,0.5331
96,1,0.2348,13,0.3725,372.00,0.3047
298,7,0.9932,2,0.8694,869.00,0.8819
487,4,0.9272,15,0.8877,887.00,0.9355
143,2,0.4788,3,0.4772,477.00,0.5451
57,2,0.2970,2,0.4242,424.00,0.3706
87,3,0.3062,10,0.4373,437.00,0.4675
63,2,0.1956,11,0.3952,395.00,0.4043
480,4,0.6567,17,0.7425,742.00,0.7532
130,3,0.4441,7,0.3794,379.00,0.4487
327,7,0.9794,13,1.0000,1000.00,0.9355
111,2,0.4057,3,0.3804,380.00,0.3046
199,4,0.5025,2,0.5371,537.00,0.5227
126,1,0.3105,6,0.3417,341.00,0.3140
170,4,0.4795,15,0.6457,645.00,0.5966
187,4,0.4522,18,0.6003,600.00,0.6249
126,2,0.3569,13,0.2496,249.00,0.3346
89,1,0.1687,10,0.2890,289.00,0.3582
40,0,0.2096,8,0.0176,17.00,0.0000
197,4,0.8852,5,0.7304,730.00,0.7123
75,1,0.1006,17,0.0892,89.00,0.0192
149,3,0.5971,13,0.5879,587.00,0.5712
82,2,0.0790,10,0.3050,304.00,0.3056
60,2,0.0813,8,0.3593,359.00,0.3375
109,3,0.4483,1,0.4246,424.00,0.3299
37,0,0.2546,0,0.1700,170.00,0.0965
407,5,0.5994,6,0.7541,754.00,0.8320
77,2,0.1910,6,0.3938,393.00,0.4446
318,6,0.8243,2,0.9797,979.00,0.9937
91,2,0.0593,2,0.1985,198.00,0.2832
171,2,0.4746,10,0.4433,443.00,0.4665
435,7,0.6856,4,0.9781,978.00,1.0000
183,4,0.5132,3,0.6829,682.00,0.6110
38,0,0.2041,16,0.0303,30.00,0.1055
186,5,0.7624,4,0.7515,751.00,0.6637
38,1,0.0816,15,0.1901,190.00,0.1878
95,1,0.3971,7,0.2269,226.00,0.2912
100,1,0.1283,8,0.1978,197.00,0.1441
290,6,0.7737,10,0.6935,693.00,0.6509
101,2,0.3683,15,0.4979,497.00,0.5028
191,1,0.4644,3,0.3037,303.00,0.2586
90,0,0.1334,11,0.2489,248.00,0.1798
87,1,0.2561,5,0.1201,120.00,0.0358
460,4,0.6619,10,0.8006,800.00,0.7951
379,8,0.7690,16,0.8056,805.00,0.8522
142,4,0.5106,18,0.5628,562.00,0.6078
294,7,0.5740,14,0.6305,630.00,0.7268
270,6,0.8354,5,0.9787,978.00,0.9658
151,1,0.5554,5,0.3079,307.00,0.2314
481,7,0.7913,15,0.9923,992.00,0.9056
68,2,0.2636,14,0.3765,376.00,0.3275
153,3,0.4846,6,0.6614,661.00,0.5920
112,1,0.4233,15,0.2494,249.00,0.2248
66,1,0.2713,0,0.4139,413.00,0.4683
451,4,0.5550,3,0.6123,612.00,0.5265
89,0,0.1035,4,0.0000,0.00,0.0000
491,8,0.9488,14,0.9012,901.00,0.8913
93,1,0.0511,15,0.1766,176.00,0.1377
413,9,0.9871,13,0.9306,930.00,0.8495
86,2,0.2636,10,0.3171,317.00,0.2523
92,1,0.0508,20,0.2340,234.00,0.1961
312,6,0.9959,16,1.0000,1000.00,1.0000
165,2,0.3126,17,0.2639,263.00,0.2810
88,1,0.4526,6,0.3548,354.00,0.3867
